MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2645,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Average,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,Typical,PConc,Typical,No,Unf,7,Unf,0,776,776,GasA,Excellent,Y,SBrkr,764,677,1441,0,0,2,1,2,1,5,Typ,0,Detchd,Unf,2,492,Typical,Paved,206,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.641813,42.047171,174000
Two_Story_1946_and_Newer,Floating_Village_Residential,66,7399,Pave,Paved,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600,Typical,PConc,Typical,No,BLQ,2,Unf,0,326,975,GasA,Excellent,Y,SBrkr,975,975,1950,0,0,2,1,3,1,7,Typ,1,Detchd,RFn,2,576,Typical,Paved,0,10,0,0,198,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.642182,42.046318,239000
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,73,7321,Pave,Paved,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,1999,2000,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1339,1339,GasA,Excellent,Y,SBrkr,1358,0,1358,0,0,2,0,3,1,5,Typ,0,Detchd,Unf,2,625,Typical,Paved,176,174,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,COD,Normal,-93.639931,42.046137,204000
Two_Story_1946_and_Newer,Floating_Village_Residential,0,8010,Pave,Paved,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2003,2004,Hip,CompShg,CemntBd,CmentBd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,90,1054,GasA,Excellent,Y,SBrkr,1072,976,2048,1,0,2,1,3,1,8,Typ,2,Detchd,Unf,2,552,Typical,Paved,0,48,0,0,180,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.639878,42.046135,301000
Two_Story_1946_and_Newer,Floating_Village_Residential,106,8413,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Good,PConc,Typical,Mn,GLQ,3,Unf,0,319,1220,GasA,Excellent,Y,SBrkr,1220,1142,2362,1,0,2,1,3,1,8,Typ,2,Attchd,RFn,2,1105,Typical,Paved,147,0,36,0,144,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.643456,42.046411,312500
One_Story_PUD_1946_and_Newer,Residential_Low_Density,50,9466,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,One_Story,Average,1994,1995,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,PConc,Typical,Gd,LwQ,4,ALQ,1037,0,1494,GasA,Excellent,Y,SBrkr,1494,0,1494,1,0,1,1,1,1,5,Typ,1,Attchd,Fin,2,478,Typical,Paved,0,30,0,0,217,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.648204,42.044383,279700
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,12000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,OneFam,One_Story,Above_Average,1980,1980,Hip,CompShg,VinylSd,MetalSd,BrkFace,600,Typical,CBlock,Typical,No,GLQ,3,Unf,0,270,2002,GasA,Excellent,Y,SBrkr,2362,0,2362,1,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,546,Typical,Paved,180,16,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.645798,42.044762,255000
Split_or_Multilevel,Residential_Low_Density,0,16157,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,OneFam,SLvl,Good,1978,1978,Gable,CompShg,Plywood,Plywood,None,0,Typical,PConc,Typical,Gd,ALQ,1,Rec,391,289,1360,GasA,Excellent,Y,SBrkr,1432,0,1432,1,0,1,1,2,1,5,Typ,1,Attchd,Unf,2,588,Typical,Paved,168,180,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.645589,42.044989,194000
Split_or_Multilevel,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,OneFam,SLvl,Good,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360,Good,CBlock,Typical,No,Unf,7,Unf,0,528,528,GasA,Excellent,Y,SBrkr,1094,761,1855,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,512,Typical,Paved,113,100,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.645547,42.043048,187000
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,18890,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,One_and_Half_Fin,Average,1977,1977,Shed,CompShg,Plywood,Plywood,None,1,Typical,CBlock,Typical,No,GLQ,3,Rec,211,652,1361,GasA,Excellent,Y,SBrkr,1361,1259,2620,0,0,2,2,4,2,12,Typ,1,BuiltIn,RFn,2,600,Typical,Dirt_Gravel,155,24,145,0,0,0,No_Pool,No_Fence,Gar2,8300,8,2007,WD ,Normal,-93.6574973,42.0349702,190000
Two_Story_1946_and_Newer,Residential_Low_Density,80,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,PosA,Norm,OneFam,Two_Story,Above_Average,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525,Typical,CBlock,Typical,No,Rec,6,Unf,0,93,1008,GasA,Typical,Y,SBrkr,1403,1008,2411,1,0,2,1,4,1,8,Typ,1,Attchd,RFn,2,570,Typical,Paved,0,192,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.635094,42.047758,240050
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,130,11700,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Average,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,196,Typical,PConc,Typical,No,ALQ,1,Unf,0,385,1295,GasA,Fair,Y,SBrkr,1295,0,1295,1,0,1,1,3,1,6,Typ,0,Attchd,Fin,2,528,Typical,Paved,0,194,0,0,200,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.635899,42.04849,164000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,108,11358,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,778,1124,GasA,Typical,Y,SBrkr,1610,0,1610,0,0,2,0,3,1,8,Typ,1,Attchd,RFn,2,515,Typical,Paved,202,0,0,0,256,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.631554,42.047615,185000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9547,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112,Typical,PConc,Typical,No,Unf,7,Unf,0,1594,1594,GasA,Excellent,Y,SBrkr,1594,0,1594,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,472,Typical,Paved,190,80,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.638051,42.043363,188500
Two_Story_1946_and_Newer,Residential_Low_Density,78,10530,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194,Typical,PConc,Typical,No,GLQ,3,Unf,0,329,1148,GasA,Excellent,Y,SBrkr,1091,984,2075,1,0,2,1,3,1,8,Typ,1,Attchd,Unf,2,473,Typical,Paved,235,86,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.63687,42.043005,255000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,10738,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,301,1093,GasA,Good,Y,SBrkr,1093,0,1093,1,0,2,0,3,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,224,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,11,2007,WD ,Normal,-93.631673,42.04259,158500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320,Typical,CBlock,Typical,No,ALQ,1,Unf,0,326,1242,GasA,Fair,Y,SBrkr,1242,0,1242,0,0,1,1,3,1,6,Typ,1,Attchd,Unf,2,528,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,-93.631302,42.04389,175500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Average,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203,Typical,CBlock,Typical,No,BLQ,2,Rec,264,171,1052,GasA,Typical,Y,SBrkr,1052,0,1052,1,0,1,0,3,1,6,Typ,0,Attchd,Fin,1,311,Typical,Paved,0,133,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,COD,Normal,-93.6299222,42.0421698,127000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8050,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,BLQ,38,437,949,GasA,Typical,Y,SBrkr,1107,0,1107,1,0,1,0,3,1,5,Typ,0,Attchd,RFn,1,308,Typical,Paved,88,64,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.62919,42.047811,127000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,10289,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168,Typical,CBlock,Typical,No,ALQ,1,Unf,0,237,1073,GasA,Typical,Y,SBrkr,1073,0,1073,1,0,1,1,3,1,6,Typ,0,Attchd,RFn,2,515,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.625898,42.046504,156000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9503,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Rec,374,193,1024,GasA,Typical,Y,SBrkr,1344,0,1344,1,0,1,0,2,1,6,Min1,1,Detchd,Unf,1,484,Typical,Paved,316,28,0,0,0,0,No_Pool,Good_Wood,None,0,6,2007,WD ,Normal,-93.624758,42.044758,144000
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,10624,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Below_Average,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84,Typical,CBlock,Typical,No,GLQ,3,Rec,264,1424,1728,GasA,Typical,Y,SBrkr,1728,0,1728,0,1,2,0,6,2,10,Typ,0,Detchd,Unf,1,352,Typical,Paved,155,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.624592,42.043984,119000
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,10899,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Average,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,N,SBrkr,1224,0,1224,0,0,2,0,2,2,8,Typ,0,CarPort,Unf,3,530,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.624541,42.043929,103000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12342,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,978,978,GasA,Typical,Y,SBrkr,1422,0,1422,0,0,1,0,3,1,6,Min1,1,Attchd,RFn,1,286,Typical,Paved,0,0,36,0,0,0,No_Pool,Good_Wood,Shed,600,8,2007,WD ,Normal,-93.624745,42.043121,139900
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12772,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Very_Good,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,Mn,BLQ,2,Unf,0,460,958,GasA,Typical,Y,SBrkr,958,0,958,0,0,1,0,2,1,5,Typ,0,Attchd,RFn,1,301,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Gar2,15500,4,2007,WD ,Normal,-93.623636,42.042124,151500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8892,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,Typical,CBlock,Typical,No,Unf,7,Unf,0,1065,1065,GasA,Good,Y,SBrkr,1065,0,1065,0,0,1,1,3,1,6,Typ,0,Detchd,Unf,2,461,Typical,Paved,74,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,COD,Normal,-93.624606,42.04227,126500
Split_or_Multilevel,Residential_Low_Density,65,10482,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Very_Good,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63,Good,CBlock,Typical,Av,GLQ,3,Unf,0,81,588,GasA,Excellent,Y,SBrkr,1138,0,1138,0,1,1,0,3,1,6,Typ,0,Attchd,RFn,1,264,Typical,Paved,224,0,0,0,0,0,No_Pool,Minimum_Wood_Wire,None,0,6,2007,WD ,Normal,-93.623104,42.044036,145000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7535,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,LwQ,279,522,912,GasA,Fair,Y,SBrkr,912,0,912,0,1,1,0,2,1,5,Typ,0,Attchd,Fin,1,297,Typical,Paved,12,285,0,0,0,0,No_Pool,Minimum_Wood_Wire,Shed,480,6,2007,WD ,Normal,-93.621352,42.042577,120000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7450,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,LwQ,206,250,894,GasA,Good,Y,SBrkr,1074,0,1074,0,0,1,0,2,1,6,Min1,1,Detchd,Unf,2,396,Typical,Paved,0,72,0,0,0,0,No_Pool,Good_Wood,None,0,1,2007,WD ,Normal,-93.621344,42.042485,124000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8339,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,882,0,882,0,0,1,0,3,1,5,Typ,0,Attchd,RFn,1,294,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,1200,7,2007,WD ,Normal,-93.62232,42.042479,106500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14357,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,ALQ,1,LwQ,167,386,864,GasA,Typical,Y,SBrkr,1187,0,1187,1,0,1,0,2,1,6,Typ,1,Attchd,RFn,2,440,Typical,Paved,128,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,CWD,Normal,-93.622834,42.044921,140500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,8243,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56,Good,CBlock,Typical,No,ALQ,1,Unf,0,264,964,GasA,Excellent,Y,SBrkr,964,0,964,0,0,1,0,3,1,5,Typ,1,Detchd,Fin,2,784,Typical,Paved,170,0,0,0,0,0,No_Pool,Good_Privacy,None,0,2,2007,WD ,Normal,-93.621452,42.043609,137500
Split_or_Multilevel,Residential_Low_Density,85,9350,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Good,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108,Typical,CBlock,Typical,Gd,LwQ,4,ALQ,580,452,1302,GasA,Excellent,Y,SBrkr,1302,0,1302,0,1,2,0,3,1,7,Min1,0,Attchd,RFn,1,309,Typical,Paved,333,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2007,CWD,Normal,-93.6279875,42.0417369,158000
Two_Story_1946_and_Newer,Residential_Low_Density,80,8800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Good,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306,Good,CBlock,Typical,No,ALQ,1,Unf,0,431,845,GasA,Excellent,Y,SBrkr,845,1309,2154,0,0,2,1,5,1,8,Typ,1,Attchd,RFn,2,539,Typical,Paved,0,0,0,0,161,0,No_Pool,Minimum_Privacy,None,0,7,2007,WD ,Normal,-93.626864,42.039069,224500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,22002,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136,Good,CBlock,Typical,Mn,ALQ,1,Unf,0,206,1592,GasA,Good,Y,SBrkr,1652,0,1652,1,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,510,Typical,Paved,0,0,0,0,201,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.6249615,42.0417604,200000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14585,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85,Typical,CBlock,Typical,No,BLQ,2,Rec,219,331,1144,GasA,Excellent,Y,SBrkr,1429,0,1429,0,1,1,0,3,1,7,Typ,2,Attchd,Unf,2,572,Typical,Paved,216,110,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.624484,42.04074,181900
Duplex_All_Styles_and_Ages,Residential_Low_Density,70,9842,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Average,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1224,0,1224,0,0,2,0,2,2,6,Typ,0,CarPort,Unf,2,462,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.621368,42.041332,101800
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57,8280,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,932,932,GasA,Excellent,Y,FuseA,932,0,932,0,0,1,0,2,1,4,Typ,1,Attchd,Unf,1,306,Typical,Paved,0,0,214,0,0,0,No_Pool,Good_Privacy,None,0,11,2007,WD ,Normal,-93.622804,42.039212,124000
One_and_Half_Story_Unfinished_All_Ages,Residential_Low_Density,85,12172,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Unf,Good,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0,Typical,PConc,Typical,No,LwQ,4,Rec,259,433,822,GasA,Typical,Y,SBrkr,908,0,908,0,0,1,0,2,1,4,Typ,0,Attchd,Unf,2,512,Typical,Paved,284,24,0,0,192,0,No_Pool,Minimum_Privacy,None,0,10,2007,WD ,Normal,-93.621503,42.0392,138500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,5000,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Brookside,Norm,Norm,OneFam,One_Story,Fair,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Fair,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Fair,N,FuseF,334,0,334,0,0,1,0,1,1,2,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.629661,42.036575,39300
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,51,3500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Feedr,Norm,OneFam,One_and_Half_Fin,Average,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,226,370,GasA,Typical,N,FuseA,442,228,670,1,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,21,0,0,0,0,No_Pool,Minimum_Privacy,Shed,2000,7,2007,WD ,Normal,-93.628654,42.036023,64000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,5175,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Feedr,OneFam,One_Story,Very_Good,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,BLQ,2,ALQ,404,254,808,GasA,Excellent,Y,SBrkr,808,0,808,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,308,Typical,Dirt_Gravel,143,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,COD,Normal,-93.628582,42.036223,112000
Two_Story_1946_and_Newer,Residential_Low_Density,100,9500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Artery,Norm,OneFam,Two_Story,Above_Average,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272,Typical,CBlock,Typical,No,Rec,6,Unf,0,374,816,GasA,Typical,Y,SBrkr,1127,850,1977,0,1,1,1,4,1,9,Typ,1,Attchd,RFn,2,540,Typical,Paved,0,52,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2007,WD ,Normal,-93.625632,42.034615,165000
Duplex_All_Styles_and_Ages,Residential_Low_Density,95,11345,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,Duplex,Two_Story,Average,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567,Typical,CBlock,Typical,No,Rec,6,Unf,0,708,928,GasA,Good,Y,FuseA,928,992,1920,0,0,2,0,4,2,10,Typ,0,Detchd,Unf,2,400,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.621485,42.03465,137000
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,79,9492,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Average,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,No,Rec,6,BLQ,41,359,768,GasA,Typical,Y,SBrkr,968,408,1376,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,1,240,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.620497,42.034906,105000
Two_Story_1945_and_Older,Residential_Low_Density,79,9480,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,Two_Story,Good,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224,Typical,CBlock,Typical,No,LwQ,4,Unf,0,342,728,GasA,Excellent,Y,SBrkr,888,756,1644,0,0,1,1,3,1,7,Typ,2,Attchd,Unf,1,312,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.620491,42.034755,146500
