MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
Two_Story_1946_and_Newer,Residential_Low_Density,0,8826,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Typical,PConc,Typical,No,GLQ,3,Unf,0,144,985,GasA,Excellent,Y,SBrkr,985,857,1842,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,486,Typical,Paved,193,96,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.689518,42.016829,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,79,12327,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Sawyer_West,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,55,1496,GasA,Excellent,Y,SBrkr,1496,636,2132,1,0,1,1,1,1,5,Min2,1,BuiltIn,Fin,2,612,Typical,Paved,349,40,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.685986,42.0318449,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8092,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Very_Good,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176,Good,CBlock,Typical,No,ALQ,1,Unf,0,226,1050,GasA,Excellent,Y,SBrkr,1050,0,1050,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,286,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Abnorml,-93.618481,42.040745,
Two_Story_1946_and_Newer,Residential_Low_Density,93,12090,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650,Typical,PConc,Typical,No,Unf,7,Unf,0,1141,1141,GasA,Good,Y,SBrkr,1165,1098,2263,0,0,2,1,4,1,10,Typ,1,BuiltIn,Fin,2,420,Typical,Paved,144,123,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Abnorml,-93.650059,42.053466,
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,11500,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northwest_Ames,Feedr,RRAn,Duplex,One_Story,Above_Average,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,Typical,CBlock,Typical,No,Unf,7,Unf,0,1680,1680,GasA,Fair,Y,SBrkr,1680,0,1680,0,0,2,0,4,2,8,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.633748,42.045483,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,15431,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,564,1994,GasA,Excellent,Y,SBrkr,2046,0,2046,1,0,2,1,2,1,7,Typ,2,Attchd,Fin,3,878,Typical,Paved,188,65,0,0,175,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.657967,42.061284,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17597,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Excellent,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0,Good,CBlock,Typical,No,GLQ,3,ALQ,419,581,1803,GasA,Typical,Y,SBrkr,2365,0,2365,1,0,2,0,3,1,7,Min1,2,Attchd,Fin,2,551,Typical,Paved,200,144,0,0,0,0,No_Pool,Good_Privacy,None,0,7,2009,WD ,Normal,-93.643539,42.01141,
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Good,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,778,778,GasA,Typical,Y,SBrkr,944,545,1489,0,0,2,0,3,1,7,Typ,1,Detchd,Unf,1,240,Typical,Paved,335,0,0,0,0,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,-93.64857,42.016921,
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,60,7200,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Good,No,Unf,7,Unf,0,1293,1293,GasA,Excellent,Y,SBrkr,1301,0,1301,1,0,2,0,2,1,5,Typ,1,Attchd,RFn,2,572,Typical,Paved,216,121,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,-93.643977,42.051224,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9248,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106,Typical,PConc,Typical,No,GLQ,3,Unf,0,598,1158,GasA,Good,Y,SBrkr,1167,0,1167,1,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,400,Typical,Paved,120,26,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.636047,42.057854,
Two_Story_1946_and_Newer,Residential_Low_Density,82,11643,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2005,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,142,Typical,PConc,Typical,Av,GLQ,3,Unf,0,644,1524,GasA,Excellent,Y,SBrkr,1544,814,2358,1,0,2,1,4,1,10,Typ,1,BuiltIn,Fin,3,784,Typical,Paved,120,34,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,-93.6531488,42.060377,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8892,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,Stone,Typical,Av,Unf,7,Unf,0,105,105,GasA,Good,Y,SBrkr,910,0,910,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,2,414,Typical,Paved,196,0,150,0,0,0,No_Pool,Good_Wood,None,0,10,2008,WD ,Normal,-93.608219,42.03807,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,16133,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,Typical,CBlock,Typical,Mn,ALQ,1,Unf,0,329,1176,GasA,Typical,Y,SBrkr,1176,0,1176,1,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,360,Typical,Paved,0,92,0,0,112,0,No_Pool,No_Fence,None,0,12,2006,WD ,Abnorml,-93.671454,42.021113,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,7130,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,BLQ,2,Unf,0,216,864,GasA,Typical,Y,SBrkr,864,0,864,0,1,1,0,2,1,5,Typ,0,Attchd,Fin,1,312,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,6,2009,WD ,Normal,-93.628903,42.048796,
One_Story_1945_and_Older,Residential_Medium_Density,40,3880,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Excellent,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,No,ALQ,1,Unf,0,357,686,GasA,Good,Y,SBrkr,866,0,866,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,58,42,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.6082631,42.0318018,
Duplex_All_Styles_and_Ages,Residential_Medium_Density,60,7596,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,Duplex,Two_Story,Average,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360,Typical,CBlock,Typical,No,Unf,7,Unf,0,960,960,GasA,Good,Y,SBrkr,960,1000,1960,0,0,2,0,4,2,10,Typ,0,Detchd,Unf,2,400,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,COD,Normal,-93.620216,42.030327,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,17227,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Mod,College_Creek,Norm,Norm,OneFam,One_Story,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,426,1341,GasA,Excellent,Y,SBrkr,1341,0,1341,1,0,1,1,1,1,5,Typ,1,Attchd,RFn,2,482,Typical,Paved,240,84,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.679505,42.017753,
One_Story_1945_and_Older,Residential_Medium_Density,84,11340,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,1200,1200,GasA,Typical,Y,FuseA,1200,0,1200,0,0,1,0,4,1,7,Typ,0,Detchd,Unf,1,312,Fair,Paved,0,0,228,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Family,-93.608901,42.028963,
Two_Story_1946_and_Newer,Residential_Low_Density,83,13159,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,846,846,GasA,Good,Y,SBrkr,846,846,1692,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,650,Typical,Paved,208,114,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,New,Partial,-93.651832,41.995058,
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,80,8546,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1121,1121,GasA,Excellent,Y,SBrkr,1121,0,1121,0,0,2,0,2,1,5,Typ,0,Attchd,RFn,2,440,Typical,Paved,132,64,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,-93.66751,42.020196,
Two_Story_1946_and_Newer,Residential_Low_Density,0,11800,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,356,1122,GasA,Excellent,Y,SBrkr,1146,1340,2486,1,0,3,1,5,1,10,Typ,1,BuiltIn,Fin,2,452,Typical,Paved,143,32,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.647199,41.993986,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10264,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,Typical,PConc,Typical,Av,ALQ,1,Unf,0,426,1588,GasA,Excellent,Y,SBrkr,1588,0,1588,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,472,Typical,Paved,158,29,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,-93.690215,42.017631,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9937,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,LwQ,290,136,1256,GasA,Good,Y,SBrkr,1256,0,1256,1,0,1,1,3,1,6,Typ,0,Attchd,Fin,1,276,Typical,Paved,736,68,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.677407,42.021244,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8510,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178,Typical,CBlock,Typical,No,ALQ,1,Unf,0,543,1043,GasA,Excellent,Y,SBrkr,1050,0,1050,1,0,1,1,3,1,6,Typ,0,Attchd,Unf,1,336,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,-93.62655,42.055154,
Two_Story_1946_and_Newer,Floating_Village_Residential,75,9512,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,RRAn,Norm,OneFam,Two_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,172,960,GasA,Excellent,Y,SBrkr,960,1358,2318,1,0,2,1,3,1,8,Typ,1,BuiltIn,Fin,2,541,Typical,Paved,0,246,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,New,Partial,-93.639516,42.051077,
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1612,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,561,561,GasA,Typical,Y,SBrkr,561,668,1229,0,0,1,1,2,1,5,Typ,1,Attchd,Fin,2,462,Typical,Paved,154,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Normal,-93.645743,42.009489,
One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Above_Average,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Good,BrkTil,Typical,No,BLQ,2,Unf,0,706,1103,GasA,Good,Y,SBrkr,1103,0,1103,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,440,Typical,Paved,166,120,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,-93.620411,42.032417,
One_Story_1945_and_Older,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Good,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,BLQ,2,Unf,0,506,715,GasA,Typical,Y,FuseA,875,0,875,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,180,Typical,Paved,48,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,-93.623629,42.031292,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15676,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,OneFam,One_Story,Very_Good,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115,Good,CBlock,Good,Gd,ALQ,1,Rec,92,189,2014,GasA,Good,Y,SBrkr,2014,0,2014,1,0,2,0,2,1,6,Maj1,2,Attchd,RFn,3,864,Typical,Paved,462,0,0,255,0,0,No_Pool,Minimum_Privacy,None,0,4,2009,WD ,Normal,-93.660327,42.037236,
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,1339,1363,GasA,Excellent,Y,SBrkr,1372,0,1372,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,588,Typical,Paved,192,113,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,New,Partial,-93.650397,42.051646,
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,59,5310,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Feedr,Norm,OneFam,One_and_Half_Fin,Very_Good,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Fair,No,Unf,7,Unf,0,485,485,GasA,Good,Y,SBrkr,1001,634,1635,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,255,Typical,Paved,394,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.621562,42.026886,
Two_Story_1946_and_Newer,Residential_Low_Density,62,7984,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,Typical,PConc,Typical,No,Unf,7,Unf,0,868,868,GasA,Excellent,Y,SBrkr,868,762,1630,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,436,Typical,Paved,120,48,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.641772,42.061149,
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1974,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SFoyer,Good,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0,Good,CBlock,Typical,Av,GLQ,3,Unf,0,25,526,GasA,Good,Y,SBrkr,526,462,988,1,0,1,0,2,1,5,Typ,0,BuiltIn,RFn,1,297,Typical,Paved,120,101,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.603601,41.991883,
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,32,4500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Mitchell,Norm,Norm,TwnhsE,One_Story,Average,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197,Typical,PConc,Typical,No,GLQ,3,Unf,0,325,1189,GasA,Excellent,Y,SBrkr,1189,0,1189,1,0,2,0,2,1,4,Typ,0,Attchd,RFn,2,392,Typical,Paved,0,122,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.608197,41.993059,
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1936,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SFoyer,Above_Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,CBlock,Typical,Av,BLQ,2,GLQ,499,0,630,GasA,Good,Y,SBrkr,630,0,630,1,0,1,0,1,1,3,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,12,2007,WD ,Normal,-93.602094,41.991641,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,7875,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,Typical,CBlock,Typical,No,Rec,6,Unf,0,572,1144,GasA,Good,Y,SBrkr,1144,0,1144,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,2,456,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,9,2008,WD ,Normal,-93.6178602,42.0470858,
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,5520,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Fair,No,LwQ,4,Unf,0,863,1147,GasA,Typical,N,SBrkr,1147,510,1657,0,0,1,0,4,1,9,Typ,1,Detchd,Unf,1,162,Fair,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,-93.61852,42.032144,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9819,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31,Good,CBlock,Typical,No,BLQ,2,Unf,0,432,882,GasA,Typical,Y,SBrkr,900,0,900,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,280,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2010,WD ,Normal,-93.672096,42.034856,
Duplex_All_Styles_and_Ages,Residential_Low_Density,72,10773,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,One_Story,Fair,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,72,Fair,CBlock,Typical,No,ALQ,1,Unf,0,1128,1832,GasA,Typical,N,SBrkr,1832,0,1832,2,0,2,0,4,2,8,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,58,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,-93.671021,42.033386,
Two_Story_1945_and_Older,Residential_Low_Density,100,9670,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,Two_Story,Above_Average,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40,Typical,PConc,Fair,No,LwQ,4,Unf,0,398,608,GasA,Typical,Y,SBrkr,983,890,1873,0,0,1,1,4,1,9,Typ,2,Detchd,Fin,2,786,Typical,Paved,0,0,207,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Alloca,-93.641084,42.016769,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,Rec,6,Unf,0,117,894,GasA,Typical,Y,SBrkr,894,0,894,0,0,1,0,2,1,6,Typ,0,Detchd,RFn,2,600,Typical,Paved,215,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,-93.683159,42.020991,
Two_Story_1945_and_Older,Residential_Low_Density,66,8969,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Above_Average,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,BLQ,2,Unf,0,265,644,GasA,Excellent,Y,SBrkr,672,644,1316,1,0,1,0,2,1,6,Typ,1,Detchd,Unf,1,369,Typical,Partial_Pavement,0,0,0,0,192,0,No_Pool,Minimum_Privacy,None,0,7,2008,WD ,Normal,-93.646438,42.01791,
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,52,4330,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,TwoFmCon,One_and_Half_Fin,Above_Average,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Rec,6,ALQ,127,0,808,GasA,Typical,Y,SBrkr,838,477,1315,1,0,2,0,3,1,5,Typ,0,Detchd,RFn,2,436,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,COD,Abnorml,-93.628263,42.022963,
Two_Story_1946_and_Newer,Residential_Low_Density,100,13000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,Good,CBlock,Typical,No,Rec,6,Unf,0,448,896,GasA,Typical,Y,SBrkr,1182,960,2142,0,0,2,1,4,1,8,Typ,1,Attchd,Fin,1,509,Typical,Paved,0,72,0,0,252,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.614619,42.04806,
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1962,1962,Gable,CompShg,BrkFace,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Rec,319,188,1027,GasA,Typical,Y,SBrkr,1027,0,1027,0,1,1,0,3,1,6,Typ,0,Attchd,Unf,1,299,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2008,WD ,Normal,-93.60597,42.037006,
Two_Story_1946_and_Newer,Residential_Low_Density,97,10990,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,213,1064,GasA,Excellent,Y,SBrkr,1064,1061,2125,1,0,2,1,4,1,12,Typ,2,Attchd,RFn,2,576,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.655279,42.052272,
